País,Ano,Taxa_homicidios,Continente
United States Virgin Islands,1997,28.359407,América do Norte
United States Virgin Islands,1998,23.393236,América do Norte
United States Virgin Islands,1999,25.04011,América do Norte
United States Virgin Islands,2000,21.259878,América do Norte
United States Virgin Islands,2001,25.924486,América do Norte
United States Virgin Islands,2002,38.059696,América do Norte
United States Virgin Islands,2003,28.894192,América do Norte
United States Virgin Islands,2004,34.662693,América do Norte
United States Virgin Islands,2005,34.747982,América do Norte
United States Virgin Islands,2006,40.37009,América do Norte
United States Virgin Islands,2007,40.373123,América do Norte
United States Virgin Islands,2008,43.19979,América do Norte
United States Virgin Islands,2009,46.96291,América do Norte
United States Virgin Islands,2010,52.75951,América do Norte
United States Virgin Islands,2011,42.66232,América do Norte
United States Virgin Islands,2012,49.631107,América do Norte
United States Virgin Islands,2023,,América do Norte
Uruguay,1990,6.6088915,América do Sul
Uruguay,1991,6.1874595,América do Sul
Uruguay,1992,5.770941,América do Sul
Uruguay,1995,5.9533086,América do Sul
Uruguay,1996,6.35337,América do Sul
Uruguay,1997,7.4882846,América do Sul
Uruguay,1998,7.4785075,América do Sul
Uruguay,1999,6.5874486,América do Sul
Uruguay,2000,6.500163,América do Sul
Uruguay,2001,6.6041813,América do Sul
Uruguay,2002,6.986364,América do Sul
Uruguay,2003,5.951297,América do Sul
Uruguay,2004,6.0353656,América do Sul
Uruguay,2005,5.726919,América do Sul
Uruguay,2006,6.080158,América do Sul
Uruguay,2007,5.828187,América do Sul
Uruguay,2008,6.62445,América do Sul
Uruguay,2009,6.758058,América do Sul
Uruguay,2010,6.1145644,América do Sul
Uruguay,2011,5.919733,América do Sul
Uruguay,2012,7.920186,América do Sul
Uruguay,2013,7.689621,América do Sul
Uruguay,2014,7.9017305,América do Sul
Uruguay,2015,8.610511,América do Sul
Uruguay,2016,7.8212743,América do Sul
Uruguay,2017,8.269532,América do Sul
Uruguay,2018,12.284647,América do Sul
Uruguay,2019,11.492211,América do Sul
Uruguay,2020,9.944338,América do Sul
Uruguay,2021,8.931021,América do Sul
Uruguay,2022,11.189691,América do Sul
Uruguay,2023,,América do Sul
Uzbekistan,1990,5.4667115,Ásia
Uzbekistan,1991,5.0393124,Ásia
Uzbekistan,1992,5.3038387,Ásia
Uzbekistan,1993,5.157132,Ásia
Uzbekistan,1994,5.4022355,Ásia
Uzbekistan,1995,5.0247097,Ásia
Uzbekistan,1996,4.9135075,Ásia
Uzbekistan,1997,4.414236,Ásia
Uzbekistan,1998,4.390526,Ásia
Uzbekistan,1999,4.1214976,Ásia
Uzbekistan,2000,4.284759,Ásia
Uzbekistan,2001,4.2814517,Ásia
Uzbekistan,2002,4.1362004,Ásia
Uzbekistan,2003,3.7172995,Ásia
Uzbekistan,2004,3.666868,Ásia
Uzbekistan,2005,3.4244742,Ásia
Uzbekistan,2006,3.1975555,Ásia
Uzbekistan,2007,2.9842968,Ásia
Uzbekistan,2008,2.9970992,Ásia
Uzbekistan,2015,1.6349257,Ásia
Uzbekistan,2016,2.4067216,Ásia
Uzbekistan,2017,1.8500153,Ásia
Uzbekistan,2018,1.4607278,Ásia
Uzbekistan,2019,1.2008388,Ásia
Uzbekistan,2020,1.3392329,Ásia
Uzbekistan,2021,1.4054567,Ásia
Uzbekistan,2023,,Ásia
Vanuatu,2019,0.6570205,Oceania
Vanuatu,2020,0.32083675,Oceania
Vanuatu,2023,,Oceania
Holy See (Vatican City State),2009,0.0,Outros
Holy See (Vatican City State),2010,0.0,Outros
Holy See (Vatican City State),2011,0.0,Outros
Holy See (Vatican City State),2012,0.0,Outros
Holy See (Vatican City State),2013,0.0,Outros
Holy See (Vatican City State),2014,0.0,Outros
Holy See (Vatican City State),2015,0.0,Outros
Holy See (Vatican City State),2019,0.0,Outros
Holy See (Vatican City State),2020,0.0,Outros
Holy See (Vatican City State),2021,0.0,Outros
Holy See (Vatican City State),2022,0.0,Outros
Holy See (Vatican City State),2023,,Outros
Venezuela,1990,12.526215,América do Sul
Venezuela,1991,12.370086,América do Sul
Venezuela,1992,15.777427,América do Sul
Venezuela,1993,20.271961,América do Sul
Venezuela,1994,21.870693,América do Sul
Venezuela,1995,20.269335,América do Sul
Venezuela,1996,21.978449,América do Sul
Venezuela,1997,18.339615,América do Sul
Venezuela,1998,19.358557,América do Sul
Venezuela,1999,24.925982,América do Sul
Venezuela,2000,32.83973,América do Sul
Venezuela,2001,31.993309,América do Sul
Venezuela,2002,37.965446,América do Sul
Venezuela,2003,43.991882,América do Sul
Venezuela,2004,37.057335,América do Sul
Venezuela,2005,37.362034,América do Sul
Venezuela,2006,45.22531,América do Sul
Venezuela,2007,47.79638,América do Sul
Venezuela,2008,52.22699,América do Sul
Venezuela,2009,49.368305,América do Sul
Venezuela,2010,45.55107,América do Sul
Venezuela,2011,48.453133,América do Sul
Venezuela,2012,54.53603,América do Sul
Venezuela,2014,63.027313,América do Sul
Venezuela,2015,51.274635,América do Sul
Venezuela,2016,56.623848,América do Sul
Venezuela,2017,47.982174,América do Sul
Venezuela,2019,40.984844,América do Sul
Venezuela,2020,29.4274,América do Sul
Venezuela,2021,19.305056,América do Sul
Venezuela,2022,12.607018,América do Sul
Venezuela,2023,,América do Sul
Vietnam,2001,1.2578652,Ásia
Vietnam,2002,1.3231268,Ásia
Vietnam,2003,1.299772,Ásia
Vietnam,2004,1.2914399,Ásia
Vietnam,2005,1.2665064,Ásia
Vietnam,2006,1.2483354,Ásia
Vietnam,2007,1.3779716,Ásia
Vietnam,2008,1.275742,Ásia
Vietnam,2009,1.425715,Ásia
Vietnam,2010,1.5284115,Ásia
Vietnam,2011,1.5370839,Ásia
Vietnam,2023,,Ásia
Wallis and Futuna,2023,,Oceania
Germany,2023,,Europa
Western Sahara,2023,,Outros
World,2000,6.901814,Outros
World,2001,6.989272,Outros
World,2002,6.950769,Outros
World,2003,6.7678256,Outros
World,2004,6.5454617,Outros
World,2005,6.3400927,Outros
World,2006,6.222697,Outros
World,2007,6.051122,Outros
World,2008,6.045708,Outros
World,2009,6.094978,Outros
World,2010,6.074349,Outros
World,2011,6.1522136,Outros
World,2012,6.177419,Outros
World,2013,6.083612,Outros
World,2014,6.075776,Outros
World,2015,5.9162917,Outros
World,2016,5.961374,Outros
World,2017,5.930093,Outros
World,2018,5.7590094,Outros
World,2019,5.555708,Outros
World,2020,5.5101085,Outros
World,2021,5.791921,Outros
World,2022,5.6144223,Outros
Yemen,1998,3.492704,Ásia
Yemen,1999,5.6529136,Ásia
Yemen,2000,3.7415383,Ásia
Yemen,2003,3.487082,Ásia
Yemen,2004,3.1157446,Ásia
Yemen,2009,4.1199207,Ásia
Yemen,2010,4.4414907,Ásia
Yemen,2011,5.3973193,Ásia
Yemen,2012,6.162437,Ásia
Yemen,2013,6.3111467,Ásia
Yemen,2023,,Ásia
Yemen Arab Republic,2023,,Outros
Yemen People's Republic,2023,,Outros
Serbia,2023,,Europa
Zambia,1990,7.1554947,África
Zambia,1991,8.679689,África
Zambia,1992,9.511616,África
Zambia,1993,9.007464,África
Zambia,1994,9.806217,África
Zambia,1998,9.303884,África
Zambia,1999,11.142016,África
Zambia,2000,8.057719,África
Zambia,2008,5.399532,África
Zambia,2009,6.0969715,África
Zambia,2010,5.901935,África
Zambia,2011,6.049427,África
Zambia,2012,6.002174,África
Zambia,2013,5.6908526,África
Zambia,2014,5.242158,África
Zambia,2015,5.2498026,África
Zambia,2023,,África
Zimbabwe,1990,5.803898,África
Zimbabwe,2001,12.836897,África
Zimbabwe,2002,13.54233,África
Zimbabwe,2003,11.262167,África
Zimbabwe,2004,11.150507,África
Zimbabwe,2005,11.043168,África
Zimbabwe,2006,8.693896,África
Zimbabwe,2010,5.537482,África
Zimbabwe,2012,7.395217,África
Zimbabwe,2018,4.876369,África
Zimbabwe,2019,5.1450353,África
Zimbabwe,2020,4.9777703,África
Zimbabwe,2021,6.139985,África
Zimbabwe,2022,6.654193,África
Zimbabwe,2023,,África
